delta,flipAngle,TR,numSatPulse,pulseDur,numExc,satTrainPerBoost,TR_MT,b1
8000,8,0.18,4,0.000768,20,1,1,14
8000,8,0.18,4,0.001024,12,1,1,2.43926118160511
8000,8,0.18,4,0.001024,14,1,1,6.82305884468218
8000,8,0.18,4,0.001024,16,1,1,9.95280157081799
8000,8,0.18,4,0.001024,18,1,1,12.311067631126
8000,8,0.18,4,0.001024,20,1,1,14
8000,8,0.18,4,0.00128,12,1,1,2.1817415267782
8000,8,0.18,4,0.00128,14,1,1,6.10272935647621
8000,8,0.18,4,0.00128,16,1,1,8.90205635156629
8000,8,0.18,4,0.00128,18,1,1,11.011353639518
8000,8,0.18,4,0.00128,20,1,1,12.7770579814992
8000,8,0.18,4,0.002048,12,1,1,1.72481812259809
8000,8,0.18,4,0.002048,14,1,1,4.82463117750962
8000,8,0.18,4,0.002048,16,1,1,7.03769348252952
8000,8,0.18,4,0.002048,18,1,1,8.7052394056154
8000,8,0.18,4,0.002048,20,1,1,10.1011512543927
8000,8,0.18,6,0.000768,12,1,1,2.29975749679745
8000,8,0.18,6,0.000768,14,1,1,6.43284157001282
8000,8,0.18,6,0.000768,16,1,1,9.38359131003936
8000,8,0.18,6,0.000768,18,1,1,11.6069858741539
8000,8,0.18,6,0.000768,20,1,1,13.4682016725236
8000,8,0.18,6,0.001024,12,1,1,1.9916484147703
8000,8,0.18,6,0.001024,14,1,1,5.57100421815168
8000,8,0.18,6,0.001024,16,1,1,8.12642845322499
8000,8,0.18,6,0.001024,18,1,1,10.0519446283844
8000,8,0.18,6,0.001024,20,1,1,11.6638047916975
8000,8,0.18,6,0.00128,12,1,1,1.78138449708244
8000,8,0.18,6,0.00128,14,1,1,4.98285765389009
8000,8,0.18,6,0.00128,16,1,1,7.26849857427982
8000,8,0.18,6,0.00128,18,1,1,8.99073259805253
8000,8,0.18,6,0.00128,20,1,1,10.4324241562094
8000,8,0.18,6,0.002048,12,1,1,1.40830809982352
8000,8,0.18,6,0.002048,14,1,1,3.93929486067391
8000,8,0.18,6,0.002048,16,1,1,5.7462526661027
8000,8,0.18,6,0.002048,18,1,1,7.10779821084228
8000,8,0.18,8,0.000768,12,1,1,1.9916484147703
8000,8,0.18,8,0.000768,14,1,1,5.57100421815168
8000,8,0.18,8,0.000768,16,1,1,8.12642845322499
8000,8,0.18,8,0.000768,18,1,1,10.0519446283844
8000,8,0.18,8,0.000768,20,1,1,11.6638047916975
8000,8,0.18,8,0.001024,12,1,1,1.72481812259809
8000,8,0.18,8,0.001024,14,1,1,4.82463117750962
8000,8,0.18,8,0.001024,16,1,1,7.03769348252952
8000,8,0.18,8,0.001024,18,1,1,8.7052394056154
8000,8,0.18,8,0.00128,12,1,1,1.54272422838116
8000,8,0.18,8,0.00128,14,1,1,4.31528131171054
8000,8,0.18,8,0.00128,16,1,1,6.2947044126973
8000,8,0.18,8,0.00128,18,1,1,7.78620282854636
8000,8,0.18,8,0.002048,12,1,1,1.21963059080256
8000,8,0.18,8,0.002048,14,1,1,3.41152942234109
8000,8,0.18,8,0.002048,16,1,1,4.97640078540899
8000,8,0.18,8,0.002048,18,1,1,6.155533815563
8000,8,0.18,10,0.000768,12,1,1,1.78138449708244
8000,8,0.18,10,0.000768,14,1,1,4.98285765389009
8000,8,0.18,10,0.000768,16,1,1,7.26849857427982
8000,8,0.18,10,0.000768,18,1,1,8.99073259805253
8000,8,0.18,10,0.001024,12,1,1,1.54272422838116
8000,8,0.18,10,0.001024,14,1,1,4.31528131171054
8000,8,0.18,10,0.001024,16,1,1,6.2947044126973
8000,8,0.18,10,0.001024,18,1,1,7.78620282854636
8000,8,0.18,10,0.00128,12,1,1,1.37985449807847
8000,8,0.18,10,0.00128,14,1,1,3.85970494200769
8000,8,0.18,10,0.00128,16,1,1,5.63015478602362
8000,8,0.18,10,0.00128,18,1,1,6.96419152449232
8000,8,0.18,10,0.002048,12,1,1,1.0908707633891
8000,8,0.18,10,0.002048,14,1,1,3.05136467823811
8000,8,0.18,10,0.002048,16,1,1,4.45102817578314
8000,8,0.18,10,0.002048,18,1,1,5.50567681975901
8000,8,0.18,12,0.000768,12,1,1,1.62617412107008
8000,8,0.18,12,0.000768,14,1,1,4.54870589645479
8000,8,0.18,12,0.000768,16,1,1,6.63520104721199
8000,8,0.18,12,0.000768,18,1,1,8.20737842075066
8000,8,0.18,12,0.001024,12,1,1,1.40830809982352
8000,8,0.18,12,0.001024,14,1,1,3.93929486067391
8000,8,0.18,12,0.001024,16,1,1,5.7462526661027
8000,8,0.18,12,0.001024,18,1,1,7.10779821084228
8000,8,0.18,12,0.00128,12,1,1,1.25962905778758
8000,8,0.18,12,0.00128,14,1,1,3.52341243675297
8000,8,0.18,12,0.00128,16,1,1,5.13960463091801
8000,8,0.18,12,0.00128,18,1,1,6.35740798791789
8000,8,0.18,12,0.002048,12,1,1,0.995824207385151
8000,8,0.18,12,0.002048,14,1,1,2.78550210907584
8000,8,0.18,12,0.002048,16,1,1,4.0632142266125
8000,8,0.18,14,0.000768,12,1,1,1.50554468701664
8000,8,0.18,14,0.000768,14,1,1,4.21128334689176
8000,8,0.18,14,0.000768,16,1,1,6.14300249554075
8000,8,0.18,14,0.000768,18,1,1,7.59855590837047
8000,8,0.18,14,0.001024,12,1,1,1.3038399454891
8000,8,0.18,14,0.001024,14,1,1,3.64707836094262
8000,8,0.18,14,0.001024,16,1,1,5.31999621664949
8000,8,0.18,14,0.001024,18,1,1,6.58054244872517
8000,8,0.18,14,0.00128,12,1,1,1.1661898999573
8000,8,0.18,14,0.00128,14,1,1,3.26204605373449
8000,8,0.18,14,0.00128,16,1,1,4.75834927218798
8000,8,0.18,14,0.00128,18,1,1,5.88581609766896
8000,8,0.18,14,0.002048,12,1,1,0.921954067037242
8000,8,0.18,14,0.002048,14,1,1,2.57887384054125
8000,8,0.18,14,0.002048,16,1,1,3.76180540067963
8000,8,0.18,16,0.000768,12,1,1,1.40830809982352
8000,8,0.18,16,0.000768,14,1,1,3.93929486067391
8000,8,0.18,16,0.000768,16,1,1,5.7462526661027
8000,8,0.18,16,0.000768,18,1,1,7.10779821084228
8000,8,0.18,16,0.001024,12,1,1,1.21963059080256
8000,8,0.18,16,0.001024,14,1,1,3.41152942234109
8000,8,0.18,16,0.001024,16,1,1,4.97640078540899
8000,8,0.18,16,0.001024,18,1,1,6.155533815563
8000,8,0.18,16,0.00128,12,1,1,1.0908707633891
8000,8,0.18,16,0.00128,14,1,1,3.05136467823811
8000,8,0.18,16,0.00128,16,1,1,4.45102817578314
8000,8,0.18,16,0.00128,18,1,1,5.50567681975901
8000,8,0.18,16,0.002048,12,1,1,0.862409061299044
8000,8,0.18,16,0.002048,14,1,1,2.41231558875481
8000,8,0.18,16,0.002048,16,1,1,3.51884674126476
8000,8,0.18,18,0.000768,12,1,1,1.32776560984687
8000,8,0.18,18,0.000768,14,1,1,3.71400281210112
8000,8,0.18,18,0.000768,16,1,1,5.41761896881666
8000,8,0.18,18,0.000768,18,1,1,6.70129641892292
8000,8,0.18,18,0.001024,12,1,1,1.14987874839872
8000,8,0.18,18,0.001024,14,1,1,3.21642078500641
8000,8,0.18,18,0.001024,16,1,1,4.69179565501968
8000,8,0.18,18,0.001024,18,1,1,5.80349293707693
8000,8,0.18,18,0.00128,12,1,1,1.02848281892077
8000,8,0.18,18,0.00128,14,1,1,2.87685420780703
8000,8,0.18,18,0.00128,16,1,1,4.19646960846486
8000,8,0.18,18,0.002048,12,1,1,0.813087060535038
8000,8,0.18,18,0.002048,14,1,1,2.27435294822739
8000,8,0.18,20,0.000768,12,1,1,1.25962905778758
8000,8,0.18,20,0.000768,14,1,1,3.52341243675297
8000,8,0.18,20,0.000768,16,1,1,5.13960463091801
8000,8,0.18,20,0.000768,18,1,1,6.35740798791789
8000,8,0.18,20,0.001024,12,1,1,1.0908707633891
8000,8,0.18,20,0.001024,14,1,1,3.05136467823811
8000,8,0.18,20,0.001024,16,1,1,4.45102817578314
8000,8,0.18,20,0.00128,12,1,1,0.975704472642046
8000,8,0.18,20,0.00128,14,1,1,2.72922353787287
8000,8,0.18,20,0.00128,16,1,1,3.9811206283272
8000,8,0.18,20,0.002048,12,1,1,0.771362114190578
8000,8,0.18,20,0.002048,14,1,1,2.15764065585527
8000,8,0.25,2,0.000768,16,1,1,11.0975708401914
8000,8,0.25,2,0.000768,18,1,1,4.10547525553586
8000,8,0.25,2,0.000768,20,1,1,12.5246130758879
8000,8,0.25,2,0.000768,22,1,1,14
8000,8,0.25,2,0.000768,24,1,1,14
8000,8,0.25,2,0.000768,28,1,1,14
8000,8,0.25,2,0.001024,16,1,1,9.61077826790316
8000,8,0.25,2,0.001024,18,1,1,3.55544586590246
8000,8,0.25,2,0.001024,20,1,1,10.8466330962896
8000,8,0.25,2,0.001024,22,1,1,14
8000,8,0.25,2,0.001024,24,1,1,14
8000,8,0.25,2,0.001024,28,1,1,14
8000,8,0.25,2,0.00128,16,1,1,8.59614140948366
8000,8,0.25,2,0.00128,18,1,1,3.1800874585914
8000,8,0.25,2,0.00128,20,1,1,9.70152357212106
8000,8,0.25,2,0.00128,22,1,1,13.3463913848108
8000,8,0.25,2,0.00128,24,1,1,14
8000,8,0.25,2,0.00128,28,1,1,14
8000,8,0.25,2,0.002048,16,1,1,6.79584648571463
8000,8,0.25,2,0.002048,18,1,1,2.51407988192131
8000,8,0.25,2,0.002048,20,1,1,7.66972781542884
8000,8,0.25,2,0.002048,22,1,1,10.5512488300127
8000,8,0.25,2,0.002048,24,1,1,12.7997257385823
8000,8,0.25,2,0.002048,28,1,1,14
8000,8,0.25,4,0.000768,16,1,1,7.84716759579742
8000,8,0.25,4,0.000768,18,1,1,2.90300939318298
8000,8,0.25,4,0.000768,20,1,1,8.856238837698
8000,8,0.25,4,0.000768,22,1,1,12.1835327045891
8000,8,0.25,4,0.000768,24,1,1,14
8000,8,0.25,4,0.000768,28,1,1,14
8000,8,0.25,4,0.001024,16,1,1,6.79584648571463
8000,8,0.25,4,0.001024,18,1,1,2.51407988192131
8000,8,0.25,4,0.001024,20,1,1,7.66972781542884
8000,8,0.25,4,0.001024,22,1,1,10.5512488300127
8000,8,0.25,4,0.001024,24,1,1,12.7997257385823
8000,8,0.25,4,0.001024,28,1,1,14
8000,8,0.25,4,0.00128,16,1,1,6.07838988268438
8000,8,0.25,4,0.00128,18,1,1,2.24866140673628
8000,8,0.25,4,0.00128,20,1,1,6.86001310568794
8000,8,0.25,4,0.00128,22,1,1,9.4373238525694
8000,8,0.25,4,0.00128,24,1,1,11.4484227379295
8000,8,0.25,4,0.00128,28,1,1,14
8000,8,0.25,4,0.002048,16,1,1,4.80538913395158
8000,8,0.25,4,0.002048,18,1,1,1.77772293295123
8000,8,0.25,4,0.002048,20,1,1,5.42331654814482
8000,8,0.25,4,0.002048,22,1,1,7.4608595976886
8000,8,0.25,4,0.002048,24,1,1,9.05077286707952
8000,8,0.25,4,0.002048,28,1,1,11.5939905382721
8000,8,0.25,6,0.000768,16,1,1,6.40718551193544
8000,8,0.25,6,0.000768,18,1,1,2.37029724393498
8000,8,0.25,6,0.000768,20,1,1,7.23108873085976
8000,8,0.25,6,0.000768,22,1,1,9.94781279691813
8000,8,0.25,6,0.000768,24,1,1,12.067697156106
8000,8,0.25,6,0.000768,28,1,1,14
8000,8,0.25,6,0.001024,16,1,1,5.54878542009569
8000,8,0.25,6,0.001024,18,1,1,2.05273762776793
8000,8,0.25,6,0.001024,20,1,1,6.26230653794393
8000,8,0.25,6,0.001024,22,1,1,8.61505859422303
8000,8,0.25,6,0.001024,24,1,1,10.450932302365
8000,8,0.25,6,0.001024,28,1,1,13.3875871165068
8000,8,0.25,6,0.00128,16,1,1,4.96298455675748
8000,8,0.25,6,0.00128,18,1,1,1.8360243502643
8000,8,0.25,6,0.00128,20,1,1,5.6011772459136
8000,8,0.25,6,0.00128,22,1,1,7.70554265873059
8000,8,0.25,6,0.00128,24,1,1,9.34759802253465
8000,8,0.25,6,0.00128,28,1,1,11.9742219388838
8000,8,0.25,6,0.002048,16,1,1,3.92358379789871
8000,8,0.25,6,0.002048,18,1,1,1.45150469659149
8000,8,0.25,6,0.002048,20,1,1,4.428119418849
8000,8,0.25,6,0.002048,22,1,1,6.09176635229455
8000,8,0.25,6,0.002048,24,1,1,7.38992510072386
8000,8,0.25,6,0.002048,28,1,1,9.46645363380761
8000,8,0.25,8,0.000768,16,1,1,5.54878542009569
8000,8,0.25,8,0.000768,18,1,1,2.05273762776793
8000,8,0.25,8,0.000768,20,1,1,6.26230653794393
8000,8,0.25,8,0.000768,22,1,1,8.61505859422303
8000,8,0.25,8,0.000768,24,1,1,10.450932302365
8000,8,0.25,8,0.000768,28,1,1,13.3875871165068
8000,8,0.25,8,0.001024,16,1,1,4.80538913395158
8000,8,0.25,8,0.001024,18,1,1,1.77772293295123
8000,8,0.25,8,0.001024,20,1,1,5.42331654814482
8000,8,0.25,8,0.001024,22,1,1,7.4608595976886
8000,8,0.25,8,0.001024,24,1,1,9.05077286707952
8000,8,0.25,8,0.001024,28,1,1,11.5939905382721
8000,8,0.25,8,0.00128,16,1,1,4.29807070474183
8000,8,0.25,8,0.00128,18,1,1,1.5900437292957
8000,8,0.25,8,0.00128,20,1,1,4.85076178606053
8000,8,0.25,8,0.00128,22,1,1,6.67319569240538
8000,8,0.25,8,0.00128,24,1,1,8.09525735188019
8000,8,0.25,8,0.00128,28,1,1,10.3699803896264
8000,8,0.25,8,0.002048,16,1,1,3.39792324285731
8000,8,0.25,8,0.002048,18,1,1,1.25703994096065
8000,8,0.25,8,0.002048,20,1,1,3.83486390771442
8000,8,0.25,8,0.002048,22,1,1,5.27562441500635
8000,8,0.25,8,0.002048,24,1,1,6.39986286929114
8000,8,0.25,8,0.002048,28,1,1,8.1981893306249
8000,8,0.25,10,0.000768,16,1,1,4.96298455675748
8000,8,0.25,10,0.000768,18,1,1,1.8360243502643
8000,8,0.25,10,0.000768,20,1,1,5.6011772459136
8000,8,0.25,10,0.000768,22,1,1,7.70554265873059
8000,8,0.25,10,0.000768,24,1,1,9.34759802253465
8000,8,0.25,10,0.000768,28,1,1,11.9742219388838
8000,8,0.25,10,0.001024,16,1,1,4.29807070474183
8000,8,0.25,10,0.001024,18,1,1,1.5900437292957
8000,8,0.25,10,0.001024,20,1,1,4.85076178606053
8000,8,0.25,10,0.001024,22,1,1,6.67319569240538
8000,8,0.25,10,0.001024,24,1,1,8.09525735188019
8000,8,0.25,10,0.001024,28,1,1,10.3699803896264
8000,8,0.25,10,0.00128,16,1,1,3.84431130716126
8000,8,0.25,10,0.00128,18,1,1,1.42217834636098
8000,8,0.25,10,0.00128,20,1,1,4.33865323851586
8000,8,0.25,10,0.00128,22,1,1,5.96868767815088
8000,8,0.25,10,0.00128,24,1,1,7.24061829366361
8000,8,0.25,10,0.00128,28,1,1,9.27519243061771
8000,8,0.25,10,0.002048,16,1,1,3.03919494134219
8000,8,0.25,10,0.002048,18,1,1,1.12433070336814
8000,8,0.25,10,0.002048,20,1,1,3.43000655284397
8000,8,0.25,10,0.002048,22,1,1,4.7186619262847
8000,8,0.25,10,0.002048,24,1,1,5.72421136896473
8000,8,0.25,12,0.000768,16,1,1,4.53056432380975
8000,8,0.25,12,0.000768,18,1,1,1.6760532546142
8000,8,0.25,12,0.000768,20,1,1,5.11315187695256
8000,8,0.25,12,0.000768,22,1,1,7.03416588667513
8000,8,0.25,12,0.000768,24,1,1,8.53315049238818
8000,8,0.25,12,0.000768,28,1,1,10.9309191074999
8000,8,0.25,12,0.001024,16,1,1,3.92358379789871
8000,8,0.25,12,0.001024,18,1,1,1.45150469659149
8000,8,0.25,12,0.001024,20,1,1,4.428119418849
8000,8,0.25,12,0.001024,22,1,1,6.09176635229455
8000,8,0.25,12,0.001024,24,1,1,7.38992510072386
8000,8,0.25,12,0.001024,28,1,1,9.46645363380761
8000,8,0.25,12,0.00128,16,1,1,3.50936003500733
8000,8,0.25,12,0.00128,18,1,1,1.29826526849551
8000,8,0.25,12,0.00128,20,1,1,3.96063041321329
8000,8,0.25,12,0.00128,22,1,1,5.44864146671062
8000,8,0.25,12,0.00128,24,1,1,6.60974994954021
8000,8,0.25,12,0.002048,16,1,1,2.77439271004785
8000,8,0.25,12,0.002048,18,1,1,1.02636881388396
8000,8,0.25,12,0.002048,20,1,1,3.13115326897196
8000,8,0.25,12,0.002048,22,1,1,4.30752929711152
8000,8,0.25,12,0.002048,24,1,1,5.22546615118252
8000,8,0.25,14,0.000768,16,1,1,4.1944875142955
8000,8,0.25,14,0.000768,18,1,1,1.55172379141103
8000,8,0.25,14,0.000768,20,1,1,4.73385878087243
8000,8,0.25,14,0.000768,22,1,1,6.51237216301824
8000,8,0.25,14,0.000768,24,1,1,7.90016224023702
8000,8,0.25,14,0.000768,28,1,1,10.1200646187112
8000,8,0.25,14,0.001024,16,1,1,3.63253274323655
8000,8,0.25,14,0.001024,18,1,1,1.34383222301866
8000,8,0.25,14,0.001024,20,1,1,4.09964196216356
8000,8,0.25,14,0.001024,22,1,1,5.63987973207241
8000,8,0.25,14,0.001024,24,1,1,6.84174119406384
8000,8,0.25,14,0.001024,28,1,1,8.764233047744
8000,8,0.25,14,0.00128,16,1,1,3.24903605774829
8000,8,0.25,14,0.00128,18,1,1,1.20196008040975
8000,8,0.25,14,0.00128,20,1,1,3.66683124432333
8000,8,0.25,14,0.00128,22,1,1,5.04446178633489
8000,8,0.25,14,0.00128,24,1,1,6.11943935775493
8000,8,0.25,14,0.002048,16,1,1,2.56858853562474
8000,8,0.25,14,0.002048,18,1,1,0.950232877673487
8000,8,0.25,14,0.002048,20,1,1,2.89888463188277
8000,8,0.25,14,0.002048,22,1,1,3.98799720362497
8000,8,0.25,14,0.002048,24,1,1,4.83784159344589
8000,8,0.25,16,0.000768,16,1,1,3.92358379789871
8000,8,0.25,16,0.000768,18,1,1,1.45150469659149
8000,8,0.25,16,0.000768,20,1,1,4.428119418849
8000,8,0.25,16,0.000768,22,1,1,6.09176635229455
8000,8,0.25,16,0.000768,24,1,1,7.38992510072386
8000,8,0.25,16,0.000768,28,1,1,9.46645363380761
8000,8,0.25,16,0.001024,16,1,1,3.39792324285731
8000,8,0.25,16,0.001024,18,1,1,1.25703994096065
8000,8,0.25,16,0.001024,20,1,1,3.83486390771442
8000,8,0.25,16,0.001024,22,1,1,5.27562441500635
8000,8,0.25,16,0.001024,24,1,1,6.39986286929114
8000,8,0.25,16,0.00128,16,1,1,3.03919494134219
8000,8,0.25,16,0.00128,18,1,1,1.12433070336814
8000,8,0.25,16,0.00128,20,1,1,3.43000655284397
8000,8,0.25,16,0.00128,22,1,1,4.7186619262847
8000,8,0.25,16,0.00128,24,1,1,5.72421136896473
8000,8,0.25,16,0.002048,16,1,1,2.40269456697579
8000,8,0.25,16,0.002048,18,1,1,0.888861466475616
8000,8,0.25,16,0.002048,20,1,1,2.71165827407241
8000,8,0.25,16,0.002048,22,1,1,3.7304297988443
8000,8,0.25,16,0.002048,24,1,1,4.52538643353976
8000,8,0.25,18,0.000768,16,1,1,3.6991902800638
8000,8,0.25,18,0.000768,18,1,1,1.36849175184529
8000,8,0.25,18,0.000768,20,1,1,4.17487102529595
8000,8,0.25,18,0.000768,22,1,1,5.74337239614869
8000,8,0.25,18,0.000768,24,1,1,6.96728820157669
8000,8,0.25,18,0.001024,16,1,1,3.20359275596772
8000,8,0.25,18,0.001024,18,1,1,1.18514862196749
8000,8,0.25,18,0.001024,20,1,1,3.61554436542988
8000,8,0.25,18,0.001024,22,1,1,4.97390639845907
8000,8,0.25,18,0.001024,24,1,1,6.03384857805301
8000,8,0.25,18,0.00128,16,1,1,2.86538046982789
8000,8,0.25,18,0.00128,18,1,1,1.0600291528638
8000,8,0.25,18,0.00128,20,1,1,3.23384119070702
8000,8,0.25,18,0.00128,22,1,1,4.44879712827025
8000,8,0.25,18,0.00128,24,1,1,5.39683823458679
8000,8,0.25,18,0.002048,16,1,1,2.26528216190488
8000,8,0.25,18,0.002048,18,1,1,0.838026627307103
8000,8,0.25,18,0.002048,20,1,1,2.55657593847628
8000,8,0.25,18,0.002048,22,1,1,3.51708294333756
8000,8,0.25,18,0.002048,24,1,1,4.26657524619409
8000,8,0.25,20,0.000768,16,1,1,3.50936003500733
8000,8,0.25,20,0.000768,18,1,1,1.29826526849551
8000,8,0.25,20,0.000768,20,1,1,3.96063041321329
8000,8,0.25,20,0.000768,22,1,1,5.44864146671062
8000,8,0.25,20,0.000768,24,1,1,6.60974994954021
8000,8,0.25,20,0.001024,16,1,1,3.03919494134219
8000,8,0.25,20,0.001024,18,1,1,1.12433070336814
8000,8,0.25,20,0.001024,20,1,1,3.43000655284397
8000,8,0.25,20,0.001024,22,1,1,4.7186619262847
8000,8,0.25,20,0.001024,24,1,1,5.72421136896473
8000,8,0.25,20,0.00128,16,1,1,2.71833859428585
8000,8,0.25,20,0.00128,18,1,1,1.00563195276852
8000,8,0.25,20,0.00128,20,1,1,3.06789112617154
8000,8,0.25,20,0.00128,22,1,1,4.22049953200508
8000,8,0.25,20,0.00128,24,1,1,5.11989029543291
8000,8,0.25,20,0.002048,16,1,1,2.14903535237091
8000,8,0.25,20,0.002048,18,1,1,0.795021864647851
8000,8,0.25,20,0.002048,20,1,1,2.42538089303027
8000,8,0.25,20,0.002048,22,1,1,3.33659784620269
8000,8,0.25,20,0.002048,24,1,1,4.04762867594009
8000,8,0.5,2,0.000768,32,1,1,14
8000,8,0.5,2,0.000768,48,1,1,14
8000,8,0.5,2,0.001024,32,1,1,14
8000,8,0.5,2,0.001024,48,1,1,14
8000,8,0.5,2,0.00128,32,1,1,14
8000,8,0.5,2,0.00128,48,1,1,14
8000,8,0.5,2,0.002048,32,1,1,12.0362446811653
8000,8,0.5,2,0.002048,48,1,1,14
8000,8,0.5,4,0.000768,32,1,1,13.898258213406
8000,8,0.5,4,0.000768,48,1,1,14
8000,8,0.5,4,0.001024,32,1,1,12.0362446811653
8000,8,0.5,4,0.001024,48,1,1,14
8000,8,0.5,4,0.00128,32,1,1,10.7655445203624
8000,8,0.5,4,0.00128,48,1,1,14
8000,8,0.5,4,0.002048,32,1,1,8.51091023407253
8000,8,0.5,4,0.002048,48,1,1,11.7294891375492
8000,8,0.5,6,0.000768,32,1,1,11.3478803120967
8000,8,0.5,6,0.000768,48,1,1,14
8000,8,0.5,6,0.001024,32,1,1,9.82755262938103
8000,8,0.5,6,0.001024,48,1,1,13.5440474220417
8000,8,0.5,6,0.00128,32,1,1,8.79003029270111
8000,8,0.5,6,0.00128,48,1,1,12.1141642904664
8000,8,0.5,6,0.002048,32,1,1,6.94912910670301
8000,8,0.5,6,0.002048,48,1,1,9.57708777683783
8000,8,0.5,8,0.000768,32,1,1,9.82755262938103
8000,8,0.5,8,0.000768,48,1,1,13.5440474220417
8000,8,0.5,8,0.001024,32,1,1,8.51091023407253
8000,8,0.5,8,0.001024,48,1,1,11.7294891375492
8000,8,0.5,8,0.00128,32,1,1,7.61238953351393
8000,8,0.5,8,0.00128,48,1,1,10.4911740211622
8000,8,0.5,8,0.002048,32,1,1,6.01812234058267
8000,8,0.5,8,0.002048,48,1,1,8.29400130901499
8000,8,0.5,10,0.000768,32,1,1,8.79003029270111
8000,8,0.5,10,0.000768,48,1,1,12.1141642904664
8000,8,0.5,10,0.001024,32,1,1,7.61238953351393
8000,8,0.5,10,0.001024,48,1,1,10.4911740211622
8000,8,0.5,10,0.00128,32,1,1,6.80872818725802
8000,8,0.5,10,0.00128,48,1,1,9.38359131003936
8000,8,0.5,10,0.002048,32,1,1,5.3827722601812
8000,8,0.5,10,0.002048,48,1,1,7.41838029297191
8000,8,0.5,12,0.000768,32,1,1,8.0241631207769
8000,8,0.5,12,0.000768,48,1,1,11.05866841202
8000,8,0.5,12,0.001024,32,1,1,6.94912910670301
8000,8,0.5,12,0.001024,48,1,1,9.57708777683783
8000,8,0.5,12,0.00128,32,1,1,6.21549002680413
8000,8,0.5,12,0.00128,48,1,1,8.56600771819669
8000,8,0.5,12,0.002048,32,1,1,4.91377631469052
8000,8,0.5,12,0.002048,48,1,1,6.77202371102083
8000,8,0.5,14,0.000768,32,1,1,7.42893150106889
8000,8,0.5,14,0.000768,48,1,1,10.2383374925679
8000,8,0.5,14,0.001024,32,1,1,6.43364340290012
8000,8,0.5,14,0.001024,48,1,1,8.86666036108248
8000,8,0.5,14,0.00128,32,1,1,5.7544255967511
8000,8,0.5,14,0.00128,48,1,1,7.9305821203133
8000,8,0.5,14,0.002048,32,1,1,4.54927287792677
8000,8,0.5,14,0.002048,48,1,1,6.26967566779939
8000,8,0.5,16,0.000768,32,1,1,6.94912910670301
8000,8,0.5,16,0.000768,48,1,1,9.57708777683783
8000,8,0.5,16,0.001024,32,1,1,6.01812234058267
8000,8,0.5,16,0.001024,48,1,1,8.29400130901499
8000,8,0.5,16,0.00128,32,1,1,5.3827722601812
8000,8,0.5,16,0.00128,48,1,1,7.41838029297191
8000,8,0.5,16,0.002048,32,1,1,4.25545511703626
8000,8,0.5,16,0.002048,48,1,1,5.8647445687746
8000,8,0.5,18,0.000768,32,1,1,6.55170175292069
8000,8,0.5,18,0.000768,48,1,1,9.02936494802777
8000,8,0.5,18,0.001024,32,1,1,5.67394015604835
8000,8,0.5,18,0.001024,48,1,1,7.81965942503281
8000,8,0.5,18,0.00128,32,1,1,5.07492635567595
8000,8,0.5,18,0.00128,48,1,1,6.99411601410811
8000,8,0.5,18,0.002048,32,1,1,4.01208156038845
8000,8,0.5,18,0.002048,48,1,1,5.52933420601
8000,8,0.5,20,0.000768,32,1,1,6.21549002680413
8000,8,0.5,20,0.000768,48,1,1,8.56600771819669
8000,8,0.5,20,0.001024,32,1,1,5.3827722601812
8000,8,0.5,20,0.001024,48,1,1,7.41838029297191
8000,8,0.5,20,0.00128,32,1,1,4.81449787246614
8000,8,0.5,20,0.00128,48,1,1,6.63520104721199
8000,8,0.5,20,0.002048,32,1,1,3.80619476675696
8000,8,0.5,20,0.002048,48,1,1,5.24558701058108
8000,8,1.14,2,0.000768,90,1,1,11.5266157091906
8000,8,1.14,2,0.001024,90,1,1,9.98234202381988
8000,8,1.14,2,0.00128,90,1,1,8.92847813596563
8000,8,1.14,2,0.002048,90,1,1,7.05858173716648
8000,8,1.14,4,0.000768,90,1,1,8.15054813210009
8000,8,1.14,4,0.001024,90,1,1,7.05858173716648
8000,8,1.14,4,0.00128,90,1,1,6.31338743561712
8000,8,1.14,4,0.002048,90,1,1,4.99117101190994
8000,8,1.14,6,0.000768,90,1,1,6.65489468254659
8000,8,1.14,6,0.001024,90,1,1,5.76330785459532
8000,8,1.14,6,0.00128,90,1,1,5.15485925525345
8000,8,1.14,6,0.002048,90,1,1,4.07527406605005
8000,8,1.14,8,0.000768,90,1,1,5.76330785459532
8000,8,1.14,8,0.001024,90,1,1,4.99117101190994
8000,8,1.14,8,0.00128,90,1,1,4.46423906798282
8000,8,1.14,8,0.002048,90,1,1,3.52929086858324
8000,8,1.14,10,0.000768,90,1,1,5.15485925525345
8000,8,1.14,10,0.001024,90,1,1,4.46423906798282
8000,8,1.14,10,0.00128,90,1,1,3.99293680952795
8000,8,1.14,10,0.002048,90,1,1,3.15669371780856
8000,8,1.14,12,0.000768,90,1,1,4.70572115811099
8000,8,1.14,12,0.001024,90,1,1,4.07527406605005
8000,8,1.14,12,0.00128,90,1,1,3.64503593545195
8000,8,1.14,12,0.002048,90,1,1,2.88165392729766
8000,8,1.14,14,0.000768,90,1,1,4.35665123210412
8000,8,1.14,14,0.001024,90,1,1,3.77297064243094
8000,8,1.14,14,0.00128,90,1,1,3.37464753343466
8000,8,1.14,14,0.002048,90,1,1,2.66789312648069
